inventory_id,dealer_id,product_id,stock_level,reorder_threshold,last_restock_date,last_sold_date,location,daily_consumption_rate,avg_monthly_demand,supplier_lead_time,order_quantity,days_since_restock,days_since_last_sold,safety_stock_level,historical_sales,stock_reorder_flag,stock_value
5242,487,9626,105,27,2025-01-30 06:08:32.833119,2025-01-31 06:08:32.904068,Distribution Hub,4.01,120,20,16,23,22,120,963,0,7692.43
5243,378,1020,231,25,2024-12-06 06:08:32.833128,2025-01-22 06:08:32.904077,Warehouse B,2.74,82,13,192,78,31,53,1697,0,17877.57
5244,474,2099,32,96,2025-02-05 06:08:32.833136,2025-01-28 06:08:32.904086,Distribution Hub,4.63,138,26,121,17,25,180,893,1,2326.49
5245,425,7841,78,55,2024-12-05 06:08:32.833146,2024-12-25 06:08:32.904095,Warehouse A,4.35,130,29,154,79,59,189,3222,0,6024.96
5246,439,3637,34,45,2024-11-29 06:08:32.833155,2025-02-16 06:08:32.904105,Warehouse B,3.61,108,20,77,85,6,108,562,1,1984.88
5247,456,9581,494,99,2025-01-15 06:08:32.833164,2025-01-21 06:08:32.904114,Distribution Hub,1.19,35,5,45,38,32,8,2543,0,28093.2
5248,439,8744,109,75,2025-01-23 06:08:32.833170,2025-02-06 06:08:32.904119,Distribution Hub,2.74,82,6,133,30,16,24,4953,0,9059.89
5249,303,4413,320,53,2025-02-03 06:08:32.833176,2025-02-15 06:08:32.904124,Store Y,4.39,131,11,10,19,7,72,4925,0,20210.84
5250,260,8457,62,14,2025-01-21 06:08:32.833184,2025-01-12 06:08:32.904129,Distribution Hub,3.24,97,16,44,32,41,77,3502,0,1169.33
5251,127,2354,468,38,2024-11-28 06:08:32.833192,2025-02-06 06:08:32.904134,Store Y,2.95,88,22,85,86,16,97,4564,0,40837.55
5252,491,7402,327,13,2025-02-02 06:08:32.833201,2025-01-06 06:08:32.904139,Distribution Hub,4.8,144,10,154,20,47,72,2623,0,16601.52
5253,356,5521,454,95,2024-12-20 06:08:32.833210,2025-01-12 06:08:32.904144,Store X,0.57,17,6,89,64,41,5,3449,0,13142.86
5254,264,6125,296,58,2025-01-17 06:08:32.833220,2025-01-07 06:08:32.904150,Store Y,0.55,16,18,165,36,46,14,952,0,12040.84
5255,162,1005,177,81,2024-12-19 06:08:32.833226,2025-01-06 06:08:32.904155,Warehouse A,4.52,135,20,41,65,47,135,4732,0,10466.56
5256,121,9382,383,94,2024-12-01 06:08:32.833231,2025-02-05 06:08:32.904160,Warehouse A,0.67,20,14,192,83,17,14,3424,0,16242.84
5257,169,9339,363,17,2025-01-10 06:08:32.833236,2025-01-18 06:08:32.904166,Warehouse B,2.0,60,9,44,43,35,27,4298,0,22241.23
5258,480,5353,231,61,2025-01-27 06:08:32.833250,2024-12-28 06:08:32.904171,Warehouse A,4.66,139,26,137,26,56,181,3057,0,13465.74
5259,195,4550,103,78,2025-02-15 06:08:32.833260,2025-01-15 06:08:32.904177,Warehouse B,3.61,108,20,28,7,38,108,1875,0,5915.59
5260,262,9031,413,30,2025-01-19 06:08:32.833265,2025-01-10 06:08:32.904182,Warehouse A,3.42,102,11,102,34,43,56,646,0,24257.41
5261,178,5105,293,36,2025-01-17 06:08:32.833270,2025-01-31 06:08:32.904188,Store Y,3.46,103,19,102,36,22,98,1289,0,10349.32
5262,104,6083,34,47,2025-02-16 06:08:32.833275,2025-02-11 06:08:32.904198,Store X,1.93,57,17,89,6,11,49,2593,1,2954.08
5263,415,9816,193,14,2025-01-16 06:08:32.833281,2024-12-27 06:08:32.904206,Warehouse B,2.89,86,21,13,37,57,91,3784,0,10724.45
5264,219,3175,173,94,2024-12-22 06:08:32.833286,2025-01-31 06:08:32.904223,Store X,3.33,99,22,158,62,22,109,3687,0,1616.98
5265,401,9737,391,70,2024-11-28 06:08:32.833291,2025-01-01 06:08:32.904232,Distribution Hub,1.88,56,22,122,86,52,62,512,0,12895.15
5266,277,6224,101,17,2024-12-11 06:08:32.833296,2025-01-21 06:08:32.904237,Distribution Hub,4.08,122,21,124,73,32,128,2861,0,7385.33
5267,275,2195,323,95,2024-12-24 06:08:32.833301,2025-01-01 06:08:32.904243,Store X,1.95,58,7,181,60,52,20,3972,0,22038.38
5268,489,3069,292,27,2024-12-20 06:08:32.833306,2024-12-29 06:08:32.904248,Store Y,0.82,24,16,71,64,55,19,1880,0,6860.26
5269,316,4358,84,13,2025-01-03 06:08:32.833312,2025-01-26 06:08:32.904253,Store X,1.41,42,10,138,50,27,21,3943,0,8385.89
5270,155,3438,396,13,2025-01-01 06:08:32.833317,2025-01-10 06:08:32.904258,Store X,2.34,70,16,92,52,43,56,3629,0,25527.07
5271,465,9808,200,46,2025-02-05 06:08:32.833333,2025-01-31 06:08:32.904263,Store X,4.59,137,15,60,17,22,103,439,0,7215.21
5272,286,5244,172,24,2024-12-24 06:08:32.833344,2025-02-16 06:08:32.904268,Warehouse B,2.37,71,13,125,60,6,46,4650,0,7275.1
5273,331,4343,28,47,2024-12-07 06:08:32.833350,2025-01-07 06:08:32.904274,Warehouse B,0.9,27,23,117,77,46,31,1900,1,2586.2
5274,354,2811,296,36,2024-12-03 06:08:32.833357,2025-02-21 06:08:32.904279,Store X,1.38,41,23,154,81,1,47,2431,0,13603.21
5275,203,1171,55,94,2024-12-30 06:08:32.833366,2025-02-22 06:08:32.904284,Store Y,2.95,88,6,46,54,0,26,3233,1,1534.73
5276,176,5142,471,57,2025-02-12 06:08:32.833375,2025-02-19 06:08:32.904289,Distribution Hub,1.3,39,17,45,10,3,33,3173,0,17733.22
5277,329,1625,15,55,2025-01-28 06:08:32.833381,2025-02-15 06:08:32.904294,Distribution Hub,0.79,23,22,166,25,7,26,4831,1,830.51
5278,357,6906,139,55,2025-02-04 06:08:32.833386,2025-01-05 06:08:32.904299,Distribution Hub,3.72,111,27,78,18,48,150,4071,0,2777.44
5279,363,8983,65,57,2024-12-20 06:08:32.833392,2025-01-25 06:08:32.904304,Warehouse A,4.03,120,8,111,64,28,48,2473,0,639.79
5280,430,5063,445,68,2024-12-05 06:08:32.833397,2025-02-05 06:08:32.904309,Store Y,4.33,129,26,140,79,17,168,4113,0,19289.47
5281,281,9644,146,13,2024-12-25 06:08:32.833402,2024-12-30 06:08:32.904314,Warehouse B,4.3,129,28,152,59,54,180,3311,0,13161.03
5282,480,9142,157,84,2025-01-26 06:08:32.833409,2025-01-17 06:08:32.904319,Distribution Hub,2.21,66,18,86,27,36,59,1014,0,14612.75
5283,355,1753,399,28,2024-12-26 06:08:32.833418,2025-01-23 06:08:32.904324,Warehouse B,3.81,114,18,158,58,30,102,3038,0,33544.07
5284,137,7851,471,66,2024-12-23 06:08:32.833428,2025-02-17 06:08:32.904330,Warehouse B,3.13,93,9,114,61,5,42,3392,0,9980.28
5285,275,6104,396,28,2024-12-01 06:08:32.833433,2025-01-10 06:08:32.904335,Warehouse B,0.61,18,23,32,83,43,21,3907,0,3815.14
5286,126,8343,68,51,2024-12-05 06:08:32.833439,2025-01-30 06:08:32.904340,Warehouse B,2.31,69,6,56,79,23,20,255,0,3750.13
5287,375,7926,22,14,2024-12-13 06:08:32.833444,2024-12-25 06:08:32.904345,Store X,0.74,22,20,43,71,59,22,4564,0,1524.52
5288,239,7827,189,57,2025-01-10 06:08:32.833449,2025-01-06 06:08:32.904351,Warehouse B,0.88,26,10,50,43,47,13,111,0,12722.33
5289,398,9359,247,34,2024-12-04 06:08:32.833455,2025-01-13 06:08:32.904356,Warehouse A,0.75,22,15,56,80,40,16,2072,0,7583.77
5290,386,4685,485,76,2024-11-26 06:08:32.833460,2025-02-08 06:08:32.904361,Warehouse B,4.82,144,16,168,88,14,115,4226,0,18004.75
5291,190,9277,414,35,2024-11-27 06:08:32.833465,2025-01-14 06:08:32.904366,Distribution Hub,4.3,129,28,44,87,39,180,2538,0,40125.35
5292,160,2982,308,83,2025-02-11 06:08:32.833471,2025-02-11 06:08:32.904372,Warehouse B,2.48,74,17,144,11,11,63,4352,0,14026.68
5293,464,5944,375,97,2024-11-26 06:08:32.833476,2025-01-08 06:08:32.904382,Distribution Hub,1.62,48,14,54,88,45,34,3374,0,24968.86
5294,446,8892,144,71,2025-02-17 06:08:32.833481,2025-01-05 06:08:32.904390,Warehouse B,0.83,24,18,66,5,48,22,1400,0,7569.12
5295,262,9191,383,16,2024-12-26 06:08:32.833486,2025-02-09 06:08:32.904400,Store Y,2.44,73,8,126,58,13,29,1179,0,33016.09
5296,450,9633,304,53,2025-01-14 06:08:32.833493,2025-01-27 06:08:32.904409,Store X,3.2,96,6,159,39,26,28,2874,0,25712.44
5297,242,9462,176,96,2025-01-05 06:08:32.833503,2025-01-02 06:08:32.904414,Distribution Hub,4.09,122,23,120,48,51,141,3807,0,11729.95
5298,499,1343,194,36,2024-12-04 06:08:32.833513,2025-01-17 06:08:32.904420,Warehouse A,0.73,21,23,79,80,36,25,2054,0,18141.59
5299,352,4081,409,51,2025-02-02 06:08:32.833518,2025-02-10 06:08:32.904425,Warehouse B,2.38,71,19,158,20,12,67,3560,0,10116.75
5300,368,7637,12,82,2024-12-03 06:08:32.833524,2024-12-28 06:08:32.904430,Distribution Hub,4.9,147,13,112,81,56,95,4447,1,671.67
5301,468,3291,363,65,2025-02-03 06:08:32.833529,2025-01-16 06:08:32.904435,Store X,1.04,31,8,58,19,37,12,2741,0,9900.63
5302,390,2532,165,12,2024-12-24 06:08:32.833534,2025-01-08 06:08:32.904441,Warehouse B,2.3,69,26,56,60,45,89,3000,0,2431.84
5303,286,5362,149,22,2025-01-27 06:08:32.833539,2025-01-16 06:08:32.904446,Store X,1.74,52,17,110,26,37,44,3887,0,11673.25
5304,403,2653,340,79,2024-12-05 06:08:32.833545,2025-02-20 06:08:32.904451,Warehouse A,1.1,33,13,164,79,2,21,3809,0,21490.28
5305,390,5988,412,68,2025-01-28 06:08:32.833554,2025-02-07 06:08:32.904456,Distribution Hub,4.28,128,16,19,25,15,102,2346,0,6127.53
5306,185,7344,44,47,2025-02-07 06:08:32.833562,2025-02-11 06:08:32.904461,Warehouse A,3.64,109,18,95,15,11,98,4832,1,4353.33
5307,265,9430,173,94,2024-11-30 06:08:32.833571,2025-02-09 06:08:32.904466,Store X,2.35,70,28,181,84,13,98,2794,0,2241.04
5308,213,2438,166,92,2025-02-01 06:08:32.833580,2025-01-20 06:08:32.904471,Store Y,2.16,64,16,188,21,33,51,1525,0,11668.35
5309,455,4016,196,98,2025-01-06 06:08:32.833589,2025-01-04 06:08:32.904476,Store Y,4.22,126,29,155,47,49,183,2378,0,12227.32
5310,282,9166,205,77,2025-01-18 06:08:32.833594,2025-01-23 06:08:32.904482,Distribution Hub,0.91,27,26,108,35,30,35,328,0,9091.56
5311,306,7389,81,95,2025-01-09 06:08:32.833599,2025-01-15 06:08:32.904490,Warehouse B,1.16,34,17,47,44,38,29,3167,1,7029.48
5312,355,6977,67,78,2025-02-16 06:08:32.833604,2025-02-18 06:08:32.904499,Warehouse A,4.58,137,22,45,6,4,151,1841,1,2559.6
5313,334,4079,96,10,2024-12-09 06:08:32.833611,2025-02-11 06:08:32.904507,Store Y,4.18,125,9,69,75,11,56,2227,0,7985.23
5314,454,7295,166,59,2025-01-30 06:08:32.833620,2025-01-28 06:08:32.904512,Store Y,3.99,119,23,83,23,25,137,4700,0,10187.08
5315,102,3258,403,90,2025-01-14 06:08:32.833629,2025-02-06 06:08:32.904518,Warehouse B,3.31,99,7,105,39,16,34,4037,0,17042.5
5316,307,9558,76,82,2024-12-11 06:08:32.833637,2025-01-10 06:08:32.904523,Warehouse A,1.82,54,21,83,73,43,57,567,1,2862.71
5317,296,3991,483,18,2025-02-04 06:08:32.833642,2025-01-01 06:08:32.904528,Store X,4.71,141,24,182,18,52,169,4333,0,14393.54
5318,440,4741,236,62,2025-01-13 06:08:32.833647,2025-02-12 06:08:32.904533,Store Y,2.71,81,11,83,40,10,44,1925,0,1565.5
5319,224,1085,195,97,2025-01-17 06:08:32.833652,2025-01-21 06:08:32.904538,Distribution Hub,1.76,52,7,123,36,32,18,4299,0,12474.85
5320,237,3493,290,19,2025-01-25 06:08:32.833657,2025-01-13 06:08:32.904543,Distribution Hub,2.15,64,11,146,28,40,35,2582,0,13970.13
5321,438,7447,135,93,2024-12-20 06:08:32.833663,2025-01-14 06:08:32.904549,Store X,0.58,17,10,22,64,39,8,2987,0,4999.65
5322,124,9323,307,90,2024-12-01 06:08:32.833668,2025-01-08 06:08:32.904554,Warehouse B,1.65,49,18,194,83,45,44,1430,0,6653.52
5323,167,8588,295,86,2024-12-26 06:08:32.833677,2025-02-19 06:08:32.904559,Warehouse B,1.35,40,5,91,58,3,10,2960,0,1501.49
5324,160,1903,376,38,2025-01-15 06:08:32.833686,2025-01-22 06:08:32.904564,Store Y,1.11,33,18,120,38,31,29,3796,0,26017.21
5325,128,6083,368,45,2024-12-05 06:08:32.833693,2025-01-23 06:08:32.904573,Store Y,0.64,19,25,66,79,30,24,2829,0,31895.94
5326,482,7190,366,96,2025-01-09 06:08:32.833698,2025-02-12 06:08:32.904578,Store Y,1.52,45,26,174,44,10,59,1754,0,14053.57
5327,118,3804,35,36,2024-12-08 06:08:32.833704,2025-02-06 06:08:32.904583,Store X,0.97,29,15,184,76,16,21,2708,1,1974.42
5328,270,2226,389,27,2025-02-20 06:08:32.833709,2025-01-27 06:08:32.904588,Store X,0.7,21,13,20,2,26,13,2554,0,24049.84
5329,173,2284,247,27,2024-12-11 06:08:32.833714,2025-02-15 06:08:32.904594,Store Y,1.12,33,14,165,73,7,23,2658,0,7034.99
5330,160,1689,253,18,2025-01-18 06:08:32.833719,2025-02-02 06:08:32.904599,Warehouse B,1.41,42,26,15,35,20,54,2450,0,12993.24
5331,252,6143,213,76,2025-02-21 06:08:32.833724,2025-01-21 06:08:32.904604,Warehouse A,2.37,71,15,170,1,32,53,3341,0,14536.66
5332,375,5782,251,16,2025-01-07 06:08:32.833729,2025-01-04 06:08:32.904609,Store Y,3.13,93,28,151,46,49,131,4092,0,22149.92
5333,147,5881,69,67,2024-12-24 06:08:32.833735,2025-02-18 06:08:32.904614,Warehouse B,1.95,58,22,184,60,4,64,3752,0,5633.32
5334,310,5507,233,88,2024-12-21 06:08:32.833740,2025-01-22 06:08:32.904619,Warehouse B,1.14,34,21,38,63,31,35,2734,0,20407.63
5335,442,2996,483,39,2025-01-08 06:08:32.833745,2025-01-29 06:08:32.904624,Distribution Hub,4.73,141,18,112,45,24,127,4494,0,48157.29
5336,238,5381,328,82,2024-12-27 06:08:32.833750,2024-12-27 06:08:32.904630,Warehouse A,2.82,84,21,152,57,57,88,2001,0,9812.04
5337,209,8680,15,70,2025-01-16 06:08:32.833760,2025-02-15 06:08:32.904635,Store Y,3.84,115,11,193,37,7,63,4841,1,1110.34
5338,282,1429,486,91,2025-02-15 06:08:32.833769,2025-01-27 06:08:32.904640,Warehouse A,3.62,108,12,78,7,26,65,4337,0,28346.27
5339,127,6700,173,26,2025-02-06 06:08:32.833775,2025-01-28 06:08:32.904645,Store Y,1.78,53,12,95,16,25,32,1854,0,10495.65
5340,296,4781,186,62,2025-01-03 06:08:32.833780,2025-01-14 06:08:32.904650,Warehouse A,3.02,90,23,168,50,39,104,3551,0,6045.73
5341,290,9794,293,15,2025-02-08 06:08:32.833785,2025-01-25 06:08:32.904656,Warehouse A,3.21,96,9,28,14,28,43,1077,0,25091.32
5342,414,9631,224,48,2025-02-16 06:08:32.833791,2025-02-14 06:08:32.904661,Warehouse B,2.08,62,11,155,6,8,34,2357,0,17914.36
5343,488,6468,273,34,2024-12-23 06:08:32.833796,2025-02-05 06:08:32.904666,Warehouse A,3.52,105,17,195,61,17,89,3299,0,22668.29
5344,150,5507,11,51,2025-02-01 06:08:32.833801,2025-02-16 06:08:32.904671,Warehouse A,4.06,121,19,39,21,6,115,3417,1,1096.84
5345,248,1527,309,51,2025-02-12 06:08:32.833806,2025-01-12 06:08:32.904676,Store Y,2.14,64,18,172,10,41,57,4456,0,10613.97
5346,367,3996,218,68,2025-01-21 06:08:32.833811,2025-02-02 06:08:32.904681,Warehouse B,0.57,17,29,26,32,20,24,2196,0,21276.51
5347,149,4467,430,47,2025-02-16 06:08:32.833816,2025-02-07 06:08:32.904687,Warehouse A,2.07,62,25,153,6,15,77,1227,0,10711.02
5348,487,2361,0,40,2025-02-20 06:08:32.833822,2025-02-20 06:08:32.904692,Warehouse B,1.03,30,19,77,2,2,29,4768,1,0.0
5349,345,7817,398,38,2025-01-14 06:08:32.833827,2025-01-22 06:08:32.904697,Warehouse B,1.2,36,18,42,39,31,32,3348,0,2377.75
5350,212,1703,110,18,2025-01-04 06:08:32.833833,2025-02-13 06:08:32.904702,Store X,2.15,64,17,45,49,9,54,404,0,2998.38
5351,269,1662,474,10,2025-01-26 06:08:32.833841,2025-01-22 06:08:32.904707,Store Y,1.43,42,24,20,27,31,51,197,0,16444.84
5352,265,9556,463,89,2024-12-28 06:08:32.833851,2025-02-15 06:08:32.904712,Store X,4.71,141,8,197,56,7,56,3240,0,15913.52
5353,113,7256,276,96,2025-02-08 06:08:32.833859,2025-01-22 06:08:32.904717,Warehouse B,3.44,103,26,129,14,31,134,4340,0,25762.8
5354,302,9367,128,81,2025-01-30 06:08:32.833868,2025-01-04 06:08:32.904722,Warehouse A,2.83,84,13,13,23,49,55,160,0,4446.97
5355,387,6297,92,56,2024-11-29 06:08:32.833874,2025-02-19 06:08:32.904727,Store Y,0.54,16,18,109,85,3,14,3077,0,6222.02
5356,494,9573,450,85,2025-01-02 06:08:32.833885,2025-01-25 06:08:32.904733,Distribution Hub,0.97,29,21,14,51,28,30,2784,0,44374.2
5357,288,6378,395,19,2025-01-28 06:08:32.833891,2025-02-11 06:08:32.904738,Store Y,4.05,121,5,94,25,11,30,800,0,13005.21
5358,254,1305,379,25,2024-12-31 06:08:32.833897,2025-01-01 06:08:32.904743,Store X,2.25,67,5,141,53,52,16,4629,0,37011.25
5359,154,6497,411,56,2024-11-26 06:08:32.833902,2025-01-17 06:08:32.904749,Store Y,0.7,21,8,123,88,36,8,2692,0,31832.72
5360,281,5697,38,52,2025-02-11 06:08:32.833907,2025-01-18 06:08:32.904754,Warehouse A,4.22,126,24,44,11,35,151,4621,1,3123.14
5361,309,3390,420,33,2025-01-18 06:08:32.833913,2025-01-03 06:08:32.904759,Store Y,1.86,55,12,35,35,50,33,1339,0,24790.7
5362,475,8222,478,17,2024-12-29 06:08:32.833918,2025-02-04 06:08:32.904764,Distribution Hub,2.24,67,9,163,55,18,30,598,0,37701.93
5363,174,8933,315,84,2024-12-26 06:08:32.833923,2025-01-17 06:08:32.904769,Store X,4.88,146,18,28,58,36,131,191,0,19829.43
5364,376,2465,158,35,2024-12-16 06:08:32.833928,2025-01-07 06:08:32.904774,Store X,0.57,17,24,46,68,46,20,2341,0,8066.5
5365,232,8852,185,16,2025-01-16 06:08:32.833933,2025-01-23 06:08:32.904780,Warehouse B,3.75,112,28,148,37,30,157,4068,0,15937.26
5366,442,1402,480,88,2024-12-07 06:08:32.833938,2025-01-10 06:08:32.904785,Store X,4.77,143,27,75,77,43,193,1296,0,39825.74
5367,158,7940,352,24,2025-02-13 06:08:32.833944,2025-01-28 06:08:32.904790,Distribution Hub,0.79,23,18,137,9,25,21,2940,0,15000.82
5368,444,3670,255,57,2025-01-25 06:08:32.833949,2025-01-09 06:08:32.904795,Distribution Hub,4.4,132,26,40,28,44,171,358,0,2279.82
5369,281,9095,238,12,2024-12-29 06:08:32.833956,2025-02-17 06:08:32.904800,Store X,2.37,71,6,155,55,5,21,4786,0,22128.0
5370,438,9368,103,25,2025-01-07 06:08:32.833965,2025-01-25 06:08:32.904805,Store Y,4.45,133,25,53,46,28,166,4764,0,8170.27
5371,420,5544,394,88,2024-12-04 06:08:32.833974,2025-02-06 06:08:32.904810,Distribution Hub,1.89,56,16,25,80,16,45,2727,0,34077.13
5372,163,9934,365,98,2024-12-14 06:08:32.833980,2024-12-26 06:08:32.904816,Store X,4.92,147,22,195,70,58,162,1253,0,2646.81
5373,426,6660,28,23,2025-01-26 06:08:32.833986,2025-02-03 06:08:32.904821,Store X,3.41,102,10,11,27,19,51,3177,0,2465.02
5374,359,7074,88,97,2025-02-12 06:08:32.833991,2025-01-12 06:08:32.904826,Store Y,3.32,99,13,68,10,41,64,4316,1,4359.9
5375,292,3348,374,84,2025-01-30 06:08:32.833996,2025-01-08 06:08:32.904831,Store X,4.13,123,13,129,23,45,80,2437,0,34215.42
5376,242,7850,396,12,2025-02-01 06:08:32.834001,2025-01-07 06:08:32.904836,Warehouse A,2.46,73,26,185,21,46,95,3000,0,28017.89
5377,203,5402,50,82,2025-01-08 06:08:32.834006,2025-02-13 06:08:32.904841,Warehouse B,1.66,49,8,173,45,9,19,474,1,2271.84
5378,313,1750,363,79,2025-02-19 06:08:32.834011,2025-02-17 06:08:32.904846,Distribution Hub,1.68,50,14,17,3,5,35,3193,0,6081.4
5379,341,5062,437,40,2024-12-25 06:08:32.834016,2025-01-06 06:08:32.904851,Store Y,1.99,59,16,45,59,47,47,808,0,25335.25
5380,308,8434,146,89,2025-01-10 06:08:32.834021,2025-01-22 06:08:32.904857,Store Y,3.28,98,29,116,43,31,142,2199,0,10562.78
5381,192,9405,313,84,2025-02-15 06:08:32.834027,2025-02-21 06:08:32.904862,Warehouse B,4.27,128,25,34,7,1,160,4947,0,28447.15
5382,241,2617,35,26,2025-01-26 06:08:32.834032,2025-02-13 06:08:32.904867,Warehouse A,2.75,82,12,177,27,9,49,1926,0,3118.66
5383,211,3530,283,58,2024-12-22 06:08:32.834037,2025-01-17 06:08:32.904872,Warehouse B,2.32,69,29,134,62,36,100,980,0,8368.7
5384,474,4333,451,12,2025-01-11 06:08:32.834042,2025-01-27 06:08:32.904877,Store X,4.07,122,25,13,42,26,152,1500,0,5471.1
5385,158,8234,386,92,2025-02-18 06:08:32.834047,2025-01-13 06:08:32.904882,Store Y,1.8,54,26,118,4,40,70,447,0,19155.43
5386,142,6768,485,97,2024-12-22 06:08:32.834052,2025-02-04 06:08:32.904887,Store X,3.6,108,24,180,62,18,129,1224,0,15161.52
5387,306,8707,100,64,2025-02-14 06:08:32.834058,2025-01-03 06:08:32.904892,Store Y,0.98,29,20,164,8,50,29,4115,0,3515.53
5388,367,1511,106,81,2024-11-30 06:08:32.834063,2025-01-13 06:08:32.904897,Store Y,1.01,30,16,175,84,40,24,3474,0,7250.89
5389,395,6082,344,49,2025-02-05 06:08:32.834068,2025-02-07 06:08:32.904902,Store X,3.4,102,21,118,17,15,107,299,0,26119.01
5390,217,7860,424,75,2025-02-17 06:08:32.834074,2025-01-03 06:08:32.904908,Warehouse B,0.87,26,21,175,5,50,27,3473,0,31666.54
5391,119,1252,290,96,2024-12-21 06:08:32.834083,2025-02-03 06:08:32.904913,Distribution Hub,1.2,36,25,129,63,19,45,1206,0,23964.49
5392,321,5133,348,49,2025-02-13 06:08:32.834091,2024-12-25 06:08:32.904918,Distribution Hub,3.31,99,23,154,9,59,114,4483,0,3176.86
5393,265,9820,104,39,2025-02-14 06:08:32.834100,2024-12-28 06:08:32.904923,Warehouse B,2.47,74,11,150,8,56,40,1147,0,10058.04
5394,230,4476,220,34,2025-02-15 06:08:32.834109,2025-01-18 06:08:32.904928,Warehouse A,3.03,90,24,94,7,35,109,1397,0,8174.06
5395,255,2725,75,16,2025-01-16 06:08:32.834263,2025-02-18 06:08:32.904933,Warehouse B,4.9,147,8,88,37,4,58,602,0,2990.6
5396,283,3093,226,59,2024-12-29 06:08:32.834287,2025-02-05 06:08:32.904938,Warehouse B,3.34,100,24,121,55,17,120,2009,0,14700.05
5397,189,2701,83,90,2024-12-17 06:08:32.834293,2025-02-15 06:08:32.904944,Warehouse B,3.16,94,26,126,67,7,123,894,1,2192.26
5398,193,9496,464,10,2025-02-14 06:08:32.834298,2025-02-10 06:08:32.904949,Distribution Hub,2.21,66,13,33,8,12,43,1447,0,32199.07
5399,112,6834,75,53,2024-12-15 06:08:32.834303,2025-01-13 06:08:32.904954,Store Y,3.34,100,16,16,69,40,80,3584,0,2244.99
5400,421,5340,248,58,2025-02-17 06:08:32.834309,2025-02-13 06:08:32.904959,Warehouse A,0.56,16,17,126,5,9,14,2818,0,17774.45
5401,392,3807,254,16,2025-02-05 06:08:32.834314,2025-01-18 06:08:32.904964,Warehouse A,3.01,90,13,72,17,35,58,3252,0,21003.53
5402,329,7301,49,12,2024-12-26 06:08:32.834320,2025-02-04 06:08:32.904969,Warehouse A,0.81,24,15,159,58,18,18,4390,0,4435.52
5403,421,8572,355,10,2024-12-21 06:08:32.834325,2025-01-23 06:08:32.904974,Store X,1.49,44,9,115,63,30,20,938,0,15542.15
5404,391,2024,457,60,2025-01-26 06:08:32.834330,2025-01-18 06:08:32.904979,Warehouse B,3.03,90,12,190,27,35,54,3074,0,37323.0
5405,125,3975,209,47,2024-12-08 06:08:32.834335,2025-01-25 06:08:32.904984,Store Y,3.51,105,24,83,76,28,126,3680,0,10279.05
5406,174,9698,157,52,2024-12-16 06:08:32.834340,2025-01-09 06:08:32.904990,Store Y,2.23,66,16,21,68,44,53,998,0,4452.35
5407,463,5856,327,64,2025-01-25 06:08:32.834346,2025-01-31 06:08:32.904995,Store X,2.39,71,28,113,28,22,100,4656,0,24360.52
5408,398,7724,232,66,2024-11-25 06:08:32.834351,2025-01-22 06:08:32.905000,Distribution Hub,2.74,82,20,134,89,31,82,2273,0,7651.07
5409,249,3567,370,62,2024-12-26 06:08:32.834356,2025-01-05 06:08:32.905005,Store X,3.92,117,14,31,58,48,82,1296,0,7850.99
5410,247,5587,76,42,2025-01-03 06:08:32.834361,2024-12-26 06:08:32.905010,Store X,0.58,17,19,176,50,58,16,1775,0,1255.02
5411,107,5922,222,89,2024-12-17 06:08:32.834366,2025-02-12 06:08:32.905015,Warehouse B,2.51,75,29,56,67,10,109,3210,0,9497.84
5412,128,6046,120,71,2025-01-22 06:08:32.834371,2025-02-21 06:08:32.905021,Distribution Hub,0.56,16,16,53,31,1,13,3093,0,9104.71
5413,395,3894,453,20,2025-02-10 06:08:32.834376,2025-01-22 06:08:32.905025,Store X,1.94,58,28,25,12,31,81,4897,0,37291.23
5414,308,8203,309,81,2024-12-29 06:08:32.834382,2024-12-27 06:08:32.905031,Store Y,2.84,85,28,68,55,57,119,3866,0,26045.44
5415,227,8478,326,61,2025-02-18 06:08:32.834387,2025-02-18 06:08:32.905036,Warehouse B,0.86,25,18,43,4,4,23,886,0,14885.27
5416,439,6274,340,10,2025-01-11 06:08:32.834392,2024-12-28 06:08:32.905275,Distribution Hub,2.68,80,29,183,42,56,116,2241,0,2920.6
5417,215,4613,357,23,2024-12-30 06:08:32.834397,2025-01-23 06:08:32.905317,Store Y,4.66,139,17,64,54,30,118,729,0,7834.43
5418,243,1038,106,94,2025-01-31 06:08:32.834403,2025-02-10 06:08:32.905324,Warehouse A,3.58,107,20,129,22,12,107,1487,0,2496.94
5419,417,4084,240,30,2025-02-21 06:08:32.834408,2025-02-01 06:08:32.905330,Warehouse B,4.02,120,14,123,1,21,84,2100,0,12686.52
